name,dn,orig,dest,t,link,x,s,v
45,5,orig1,dest,645,link1,975.0,25.0,0.0
45,5,orig1,dest,650,link1,975.0,-1.0,0.0
45,5,orig1,dest,655,link1,1000.0,-1.0,5.0
45,5,orig1,dest,660,link1,1000.0,-1.0,0.0
45,5,orig1,dest,665,link1,1000.0,-1.0,0.0
45,5,orig1,dest,670,link1,1000.0,-1.0,0.0
45,5,orig1,dest,675,link3,0.0,50.0,0.0
45,5,orig1,dest,680,link3,25.0,125.0,5.0
45,5,orig1,dest,685,link3,125.0,125.0,20.0
45,5,orig1,dest,690,link3,225.0,125.0,20.0
45,5,orig1,dest,695,link3,325.0,125.0,20.0
45,5,orig1,dest,700,link3,425.0,125.0,20.0
45,5,orig1,dest,705,link3,525.0,125.0,20.0
45,5,orig1,dest,710,link3,625.0,125.0,20.0
45,5,orig1,dest,715,link3,725.0,125.0,20.0
45,5,orig1,dest,720,link3,825.0,125.0,20.0
45,5,orig1,dest,725,link3,925.0,-1.0,20.0
45,5,orig1,dest,725,trip_end,-1.0,-1.0,-1.0
46,5,orig1,dest,590,link1,0.0,400.0,20.0
46,5,orig1,dest,595,link1,100.0,400.0,20.0
46,5,orig1,dest,600,link1,200.0,400.0,20.0
46,5,orig1,dest,605,link1,300.0,400.0,20.0
46,5,orig1,dest,610,link1,400.0,400.0,20.0
46,5,orig1,dest,615,link1,500.0,400.0,20.0
46,5,orig1,dest,620,link1,600.0,350.0,20.0
46,5,orig1,dest,625,link1,700.0,250.0,20.0
46,5,orig1,dest,630,link1,800.0,175.0,20.0
46,5,orig1,dest,635,link1,900.0,75.0,20.0
46,5,orig1,dest,640,link1,950.0,25.0,10.0
46,5,orig1,dest,645,link1,950.0,25.0,0.0
46,5,orig1,dest,650,link1,950.0,50.0,0.0
46,5,orig1,dest,655,link1,950.0,50.0,0.0
46,5,orig1,dest,660,link1,975.0,25.0,5.0
46,5,orig1,dest,665,link1,975.0,25.0,0.0
46,5,orig1,dest,670,link1,975.0,25.0,0.0
46,5,orig1,dest,675,link1,975.0,-1.0,0.0
46,5,orig1,dest,680,link1,1000.0,-1.0,5.0
46,5,orig1,dest,685,link1,1000.0,-1.0,0.0
46,5,orig1,dest,690,link3,0.0,100.0,0.0
46,5,orig1,dest,695,link3,75.0,125.0,15.0
46,5,orig1,dest,700,link3,175.0,125.0,20.0
46,5,orig1,dest,705,link3,275.0,125.0,20.0
46,5,orig1,dest,710,link3,375.0,125.0,20.0
46,5,orig1,dest,715,link3,475.0,125.0,20.0
46,5,orig1,dest,720,link3,575.0,125.0,20.0
46,5,orig1,dest,725,link3,675.0,125.0,20.0
46,5,orig1,dest,730,link3,775.0,125.0,20.0
46,5,orig1,dest,735,link3,875.0,-1.0,20.0
46,5,orig1,dest,740,link3,975.0,-1.0,20.0
46,5,orig1,dest,740,trip_end,-1.0,-1.0,-1.0
47,5,orig1,dest,600,link1,0.0,300.0,20.0
47,5,orig1,dest,605,link1,100.0,300.0,20.0
47,5,orig1,dest,610,link1,200.0,300.0,20.0
47,5,orig1,dest,615,link1,300.0,300.0,20.0
47,5,orig1,dest,620,link1,400.0,300.0,20.0
47,5,orig1,dest,625,link1,500.0,300.0,20.0
47,5,orig1,dest,630,link1,600.0,300.0,20.0
47,5,orig1,dest,635,link1,700.0,250.0,20.0
47,5,orig1,dest,640,link1,800.0,150.0,20.0
47,5,orig1,dest,645,link1,900.0,50.0,20.0
47,5,orig1,dest,650,link1,925.0,25.0,5.0
47,5,orig1,dest,655,link1,925.0,50.0,0.0
47,5,orig1,dest,660,link1,925.0,50.0,0.0
47,5,orig1,dest,665,link1,950.0,25.0,5.0
47,5,orig1,dest,670,link1,950.0,25.0,0.0
47,5,orig1,dest,675,link1,950.0,50.0,0.0
47,5,orig1,dest,680,link1,950.0,50.0,0.0
47,5,orig1,dest,685,link1,975.0,25.0,5.0
47,5,orig1,dest,690,link1,975.0,-1.0,0.0
47,5,orig1,dest,695,link1,1000.0,-1.0,5.0
47,5,orig1,dest,700,link1,1000.0,-1.0,0.0
47,5,orig1,dest,705,link1,1000.0,-1.0,0.0
47,5,orig1,dest,710,link3,0.0,125.0,0.0
47,5,orig1,dest,715,link3,100.0,125.0,20.0
47,5,orig1,dest,720,link3,200.0,125.0,20.0
47,5,orig1,dest,725,link3,300.0,125.0,20.0
47,5,orig1,dest,730,link3,400.0,125.0,20.0
47,5,orig1,dest,735,link3,500.0,125.0,20.0
47,5,orig1,dest,740,link3,600.0,125.0,20.0
47,5,orig1,dest,745,link3,700.0,125.0,20.0
47,5,orig1,dest,750,link3,800.0,125.0,20.0
47,5,orig1,dest,755,link3,900.0,-1.0,20.0
47,5,orig1,dest,755,trip_end,-1.0,-1.0,-1.0
48,5,orig1,dest,615,link1,0.0,400.0,20.0
48,5,orig1,dest,620,link1,100.0,400.0,20.0
48,5,orig1,dest,625,link1,200.0,400.0,20.0
48,5,orig1,dest,630,link1,300.0,400.0,20.0
48,5,orig1,dest,635,link1,400.0,400.0,20.0
48,5,orig1,dest,640,link1,500.0,400.0,20.0
48,5,orig1,dest,645,link1,600.0,325.0,20.0
48,5,orig1,dest,650,link1,700.0,225.0,20.0
48,5,orig1,dest,655,link1,800.0,125.0,20.0
48,5,orig1,dest,660,link1,900.0,50.0,20.0
48,5,orig1,dest,665,link1,900.0,50.0,0.0
48,5,orig1,dest,670,link1,925.0,25.0,5.0
48,5,orig1,dest,675,link1,925.0,25.0,0.0
48,5,orig1,dest,680,link1,925.0,50.0,0.0
48,5,orig1,dest,685,link1,925.0,50.0,0.0
48,5,orig1,dest,690,link1,950.0,50.0,5.0
48,5,orig1,dest,695,link1,950.0,50.0,0.0
48,5,orig1,dest,700,link1,975.0,25.0,5.0
48,5,orig1,dest,705,link1,975.0,25.0,0.0
48,5,orig1,dest,710,link1,975.0,-1.0,0.0
48,5,orig1,dest,715,link1,1000.0,-1.0,5.0
48,5,orig1,dest,720,link1,1000.0,-1.0,0.0
48,5,orig1,dest,725,link3,0.0,50.0,0.0
48,5,orig1,dest,730,link3,25.0,125.0,5.0
48,5,orig1,dest,735,link3,125.0,125.0,20.0
48,5,orig1,dest,740,link3,225.0,125.0,20.0
48,5,orig1,dest,745,link3,325.0,125.0,20.0
48,5,orig1,dest,750,link3,425.0,125.0,20.0
48,5,orig1,dest,755,link3,525.0,125.0,20.0
48,5,orig1,dest,760,link3,625.0,125.0,20.0
48,5,orig1,dest,765,link3,725.0,125.0,20.0
48,5,orig1,dest,770,link3,825.0,125.0,20.0
48,5,orig1,dest,775,link3,925.0,-1.0,20.0
48,5,orig1,dest,775,trip_end,-1.0,-1.0,-1.0
49,5,orig1,dest,625,link1,0.0,300.0,20.0
49,5,orig1,dest,630,link1,100.0,300.0,20.0
49,5,orig1,dest,635,link1,200.0,300.0,20.0
49,5,orig1,dest,640,link1,300.0,300.0,20.0
49,5,orig1,dest,645,link1,400.0,300.0,20.0
49,5,orig1,dest,650,link1,500.0,300.0,20.0
49,5,orig1,dest,655,link1,600.0,300.0,20.0
49,5,orig1,dest,660,link1,700.0,200.0,20.0
49,5,orig1,dest,665,link1,800.0,125.0,20.0
49,5,orig1,dest,670,link1,875.0,50.0,15.0
49,5,orig1,dest,675,link1,900.0,25.0,5.0
49,5,orig1,dest,680,link1,900.0,25.0,0.0
49,5,orig1,dest,685,link1,900.0,50.0,0.0
49,5,orig1,dest,690,link1,900.0,50.0,0.0
49,5,orig1,dest,695,link1,925.0,50.0,5.0
49,5,orig1,dest,700,link1,925.0,50.0,0.0
49,5,orig1,dest,705,link1,950.0,25.0,5.0
49,5,orig1,dest,710,link1,950.0,50.0,0.0
49,5,orig1,dest,715,link1,950.0,50.0,0.0
49,5,orig1,dest,720,link1,975.0,25.0,5.0
49,5,orig1,dest,725,link1,975.0,-1.0,0.0
49,5,orig1,dest,730,link1,1000.0,-1.0,5.0
49,5,orig1,dest,735,link1,1000.0,-1.0,0.0
49,5,orig1,dest,740,link1,1000.0,-1.0,0.0
49,5,orig1,dest,745,link1,1000.0,-1.0,0.0
49,5,orig1,dest,750,link1,1000.0,-1.0,0.0
49,5,orig1,dest,755,link1,1000.0,-1.0,0.0
49,5,orig1,dest,760,link3,0.0,125.0,0.0
49,5,orig1,dest,765,link3,100.0,125.0,20.0
49,5,orig1,dest,770,link3,200.0,125.0,20.0
49,5,orig1,dest,775,link3,300.0,125.0,20.0
49,5,orig1,dest,780,link3,400.0,125.0,20.0
49,5,orig1,dest,785,link3,500.0,125.0,20.0
49,5,orig1,dest,790,link3,600.0,125.0,20.0
49,5,orig1,dest,795,link3,700.0,125.0,20.0
49,5,orig1,dest,800,link3,800.0,125.0,20.0
49,5,orig1,dest,805,link3,900.0,-1.0,20.0
49,5,orig1,dest,805,trip_end,-1.0,-1.0,-1.0
50,5,orig1,dest,640,link1,0.0,400.0,20.0
50,5,orig1,dest,645,link1,100.0,400.0,20.0
50,5,orig1,dest,650,link1,200.0,400.0,20.0
50,5,orig1,dest,655,link1,300.0,400.0,20.0
50,5,orig1,dest,660,link1,400.0,400.0,20.0
50,5,orig1,dest,665,link1,500.0,375.0,20.0
50,5,orig1,dest,670,link1,600.0,300.0,20.0
50,5,orig1,dest,675,link1,700.0,200.0,20.0
50,5,orig1,dest,680,link1,800.0,100.0,20.0
50,5,orig1,dest,685,link1,875.0,25.0,15.0
50,5,orig1,dest,690,link1,875.0,50.0,0.0
50,5,orig1,dest,695,link1,875.0,50.0,0.0
50,5,orig1,dest,700,link1,900.0,50.0,5.0
50,5,orig1,dest,705,link1,900.0,50.0,0.0
50,5,orig1,dest,710,link1,925.0,25.0,5.0
50,5,orig1,dest,715,link1,925.0,50.0,0.0
50,5,orig1,dest,720,link1,925.0,50.0,0.0
50,5,orig1,dest,725,link1,950.0,50.0,5.0
50,5,orig1,dest,730,link1,950.0,50.0,0.0
50,5,orig1,dest,735,link1,975.0,25.0,5.0
50,5,orig1,dest,740,link1,975.0,25.0,0.0
50,5,orig1,dest,745,link1,975.0,25.0,0.0
50,5,orig1,dest,750,link1,975.0,25.0,0.0
50,5,orig1,dest,755,link1,975.0,25.0,0.0
50,5,orig1,dest,760,link1,975.0,-1.0,0.0
50,5,orig1,dest,765,link1,1000.0,-1.0,5.0
50,5,orig1,dest,770,link1,1000.0,-1.0,0.0
50,5,orig1,dest,775,link1,1000.0,-1.0,0.0
50,5,orig1,dest,780,link1,1000.0,-1.0,0.0
50,5,orig1,dest,785,link1,1000.0,-1.0,0.0
50,5,orig1,dest,790,link1,1000.0,-1.0,0.0
50,5,orig1,dest,795,link1,1000.0,-1.0,0.0
50,5,orig1,dest,800,link3,0.0,50.0,0.0
50,5,orig1,dest,805,link3,25.0,125.0,5.0
50,5,orig1,dest,810,link3,125.0,125.0,20.0
50,5,orig1,dest,815,link3,225.0,125.0,20.0
50,5,orig1,dest,820,link3,325.0,125.0,20.0
50,5,orig1,dest,825,link3,425.0,125.0,20.0
50,5,orig1,dest,830,link3,525.0,125.0,20.0
50,5,orig1,dest,835,link3,625.0,125.0,20.0
50,5,orig1,dest,840,link3,725.0,125.0,20.0
50,5,orig1,dest,845,link3,825.0,125.0,20.0
50,5,orig1,dest,850,link3,925.0,-1.0,20.0
50,5,orig1,dest,850,trip_end,-1.0,-1.0,-1.0
51,5,orig1,dest,650,link1,0.0,300.0,20.0
51,5,orig1,dest,655,link1,100.0,300.0,20.0
51,5,orig1,dest,660,link1,200.0,300.0,20.0
51,5,orig1,dest,665,link1,300.0,300.0,20.0
51,5,orig1,dest,670,link1,400.0,300.0,20.0
51,5,orig1,dest,675,link1,500.0,300.0,20.0
51,5,orig1,dest,680,link1,600.0,275.0,20.0
51,5,orig1,dest,685,link1,700.0,175.0,20.0
51,5,orig1,dest,690,link1,800.0,75.0,20.0
51,5,orig1,dest,695,link1,850.0,50.0,10.0
51,5,orig1,dest,700,link1,850.0,50.0,0.0
51,5,orig1,dest,705,link1,875.0,50.0,5.0
51,5,orig1,dest,710,link1,875.0,50.0,0.0
51,5,orig1,dest,715,link1,900.0,25.0,5.0
51,5,orig1,dest,720,link1,900.0,50.0,0.0
51,5,orig1,dest,725,link1,900.0,50.0,0.0
51,5,orig1,dest,730,link1,925.0,50.0,5.0
51,5,orig1,dest,735,link1,925.0,50.0,0.0
51,5,orig1,dest,740,link1,950.0,25.0,5.0
51,5,orig1,dest,745,link1,950.0,25.0,0.0
51,5,orig1,dest,750,link1,950.0,25.0,0.0
51,5,orig1,dest,755,link1,950.0,25.0,0.0
51,5,orig1,dest,760,link1,950.0,50.0,0.0
51,5,orig1,dest,765,link1,950.0,50.0,0.0
51,5,orig1,dest,770,link1,975.0,25.0,5.0
51,5,orig1,dest,775,link1,975.0,25.0,0.0
51,5,orig1,dest,780,link1,975.0,25.0,0.0
51,5,orig1,dest,785,link1,975.0,25.0,0.0
51,5,orig1,dest,790,link1,975.0,25.0,0.0
51,5,orig1,dest,795,link1,975.0,25.0,0.0
51,5,orig1,dest,800,link1,975.0,-1.0,0.0
51,5,orig1,dest,805,link1,1000.0,-1.0,5.0
51,5,orig1,dest,810,link1,1000.0,-1.0,0.0
51,5,orig1,dest,815,link1,1000.0,-1.0,0.0
51,5,orig1,dest,820,link1,1000.0,-1.0,0.0
51,5,orig1,dest,825,link3,0.0,50.0,0.0
51,5,orig1,dest,830,link3,25.0,125.0,5.0
51,5,orig1,dest,835,link3,125.0,125.0,20.0
51,5,orig1,dest,840,link3,225.0,125.0,20.0
51,5,orig1,dest,845,link3,325.0,125.0,20.0
51,5,orig1,dest,850,link3,425.0,125.0,20.0
51,5,orig1,dest,855,link3,525.0,125.0,20.0
51,5,orig1,dest,860,link3,625.0,125.0,20.0
51,5,orig1,dest,865,link3,725.0,125.0,20.0
51,5,orig1,dest,870,link3,825.0,125.0,20.0
51,5,orig1,dest,875,link3,925.0,-1.0,20.0
51,5,orig1,dest,875,trip_end,-1.0,-1.0,-1.0
52,5,orig1,dest,665,link1,0.0,400.0,20.0
52,5,orig1,dest,670,link1,100.0,400.0,20.0
52,5,orig1,dest,675,link1,200.0,400.0,20.0
52,5,orig1,dest,680,link1,300.0,400.0,20.0
52,5,orig1,dest,685,link1,400.0,400.0,20.0
52,5,orig1,dest,690,link1,500.0,350.0,20.0
52,5,orig1,dest,695,link1,600.0,250.0,20.0
52,5,orig1,dest,700,link1,700.0,175.0,20.0
52,5,orig1,dest,705,link1,800.0,75.0,20.0
52,5,orig1,dest,710,link1,850.0,50.0,10.0
52,5,orig1,dest,715,link1,850.0,50.0,0.0
52,5,orig1,dest,720,link1,875.0,25.0,5.0
52,5,orig1,dest,725,link1,875.0,50.0,0.0
52,5,orig1,dest,730,link1,875.0,50.0,0.0
52,5,orig1,dest,735,link1,900.0,50.0,5.0
52,5,orig1,dest,740,link1,900.0,50.0,0.0
52,5,orig1,dest,745,link1,925.0,25.0,5.0
52,5,orig1,dest,750,link1,925.0,25.0,0.0
52,5,orig1,dest,755,link1,925.0,25.0,0.0
52,5,orig1,dest,760,link1,925.0,25.0,0.0
52,5,orig1,dest,765,link1,925.0,50.0,0.0
52,5,orig1,dest,770,link1,925.0,50.0,0.0
52,5,orig1,dest,775,link1,950.0,25.0,5.0
52,5,orig1,dest,780,link1,950.0,25.0,0.0
52,5,orig1,dest,785,link1,950.0,25.0,0.0
52,5,orig1,dest,790,link1,950.0,25.0,0.0
52,5,orig1,dest,795,link1,950.0,25.0,0.0
52,5,orig1,dest,800,link1,950.0,50.0,0.0
52,5,orig1,dest,805,link1,950.0,50.0,0.0
52,5,orig1,dest,810,link1,975.0,25.0,5.0
52,5,orig1,dest,815,link1,975.0,25.0,0.0
52,5,orig1,dest,820,link1,975.0,25.0,0.0
52,5,orig1,dest,825,link1,975.0,-1.0,0.0
52,5,orig1,dest,830,link1,1000.0,-1.0,5.0
52,5,orig1,dest,835,link1,1000.0,-1.0,0.0
52,5,orig1,dest,840,link1,1000.0,-1.0,0.0
52,5,orig1,dest,845,link3,0.0,75.0,0.0
52,5,orig1,dest,850,link3,50.0,125.0,10.0
52,5,orig1,dest,855,link3,150.0,125.0,20.0
52,5,orig1,dest,860,link3,250.0,125.0,20.0
52,5,orig1,dest,865,link3,350.0,125.0,20.0
52,5,orig1,dest,870,link3,450.0,125.0,20.0
52,5,orig1,dest,875,link3,550.0,125.0,20.0
52,5,orig1,dest,880,link3,650.0,125.0,20.0
52,5,orig1,dest,885,link3,750.0,125.0,20.0
52,5,orig1,dest,890,link3,850.0,125.0,20.0
52,5,orig1,dest,895,link3,950.0,-1.0,20.0
52,5,orig1,dest,895,trip_end,-1.0,-1.0,-1.0
53,5,orig1,dest,675,link1,0.0,300.0,20.0
53,5,orig1,dest,680,link1,100.0,300.0,20.0
53,5,orig1,dest,685,link1,200.0,300.0,20.0
53,5,orig1,dest,690,link1,300.0,300.0,20.0
53,5,orig1,dest,695,link1,400.0,300.0,20.0
53,5,orig1,dest,700,link1,500.0,300.0,20.0
53,5,orig1,dest,705,link1,600.0,250.0,20.0
53,5,orig1,dest,710,link1,700.0,150.0,20.0
53,5,orig1,dest,715,link1,800.0,75.0,20.0
53,5,orig1,dest,720,link1,825.0,50.0,5.0
53,5,orig1,dest,725,link1,850.0,25.0,5.0
53,5,orig1,dest,730,link1,850.0,50.0,0.0
53,5,orig1,dest,735,link1,850.0,50.0,0.0
53,5,orig1,dest,740,link1,875.0,50.0,5.0
53,5,orig1,dest,745,link1,875.0,50.0,0.0
53,5,orig1,dest,750,link1,900.0,25.0,5.0
53,5,orig1,dest,755,link1,900.0,25.0,0.0
53,5,orig1,dest,760,link1,900.0,25.0,0.0
53,5,orig1,dest,765,link1,900.0,25.0,0.0
53,5,orig1,dest,770,link1,900.0,50.0,0.0
53,5,orig1,dest,775,link1,900.0,50.0,0.0
53,5,orig1,dest,780,link1,925.0,25.0,5.0
53,5,orig1,dest,785,link1,925.0,25.0,0.0
53,5,orig1,dest,790,link1,925.0,25.0,0.0
53,5,orig1,dest,795,link1,925.0,25.0,0.0
53,5,orig1,dest,800,link1,925.0,25.0,0.0
53,5,orig1,dest,805,link1,925.0,50.0,0.0
53,5,orig1,dest,810,link1,925.0,50.0,0.0
53,5,orig1,dest,815,link1,950.0,25.0,5.0
53,5,orig1,dest,820,link1,950.0,25.0,0.0
53,5,orig1,dest,825,link1,950.0,50.0,0.0
53,5,orig1,dest,830,link1,950.0,50.0,0.0
53,5,orig1,dest,835,link1,975.0,25.0,5.0
53,5,orig1,dest,840,link1,975.0,25.0,0.0
53,5,orig1,dest,845,link1,975.0,-1.0,0.0
53,5,orig1,dest,850,link3,0.0,150.0,5.0
53,5,orig1,dest,855,link3,25.0,225.0,5.0
53,5,orig1,dest,860,link3,125.0,225.0,20.0
53,5,orig1,dest,865,link3,225.0,225.0,20.0
53,5,orig1,dest,870,link3,325.0,225.0,20.0
53,5,orig1,dest,875,link3,425.0,225.0,20.0
53,5,orig1,dest,880,link3,525.0,225.0,20.0
53,5,orig1,dest,885,link3,625.0,225.0,20.0
53,5,orig1,dest,890,link3,725.0,225.0,20.0
53,5,orig1,dest,895,link3,825.0,-1.0,20.0
53,5,orig1,dest,900,link3,925.0,-1.0,20.0
53,5,orig1,dest,900,trip_end,-1.0,-1.0,-1.0
54,5,orig1,dest,690,link1,0.0,400.0,20.0
54,5,orig1,dest,695,link1,100.0,400.0,20.0
54,5,orig1,dest,700,link1,200.0,400.0,20.0
54,5,orig1,dest,705,link1,300.0,400.0,20.0
54,5,orig1,dest,710,link1,400.0,400.0,20.0
54,5,orig1,dest,715,link1,500.0,325.0,20.0
54,5,orig1,dest,720,link1,600.0,250.0,20.0
54,5,orig1,dest,725,link1,700.0,150.0,20.0
54,5,orig1,dest,730,link1,800.0,50.0,20.0
54,5,orig1,dest,735,link1,825.0,50.0,5.0
54,5,orig1,dest,740,link1,825.0,50.0,0.0
54,5,orig1,dest,745,link1,850.0,50.0,5.0
54,5,orig1,dest,750,link1,850.0,50.0,0.0
54,5,orig1,dest,755,link1,875.0,25.0,5.0
54,5,orig1,dest,760,link1,875.0,25.0,0.0
54,5,orig1,dest,765,link1,875.0,25.0,0.0
54,5,orig1,dest,770,link1,875.0,25.0,0.0
54,5,orig1,dest,775,link1,875.0,50.0,0.0
54,5,orig1,dest,780,link1,875.0,50.0,0.0
54,5,orig1,dest,785,link1,900.0,25.0,5.0
54,5,orig1,dest,790,link1,900.0,25.0,0.0
54,5,orig1,dest,795,link1,900.0,25.0,0.0
54,5,orig1,dest,800,link1,900.0,25.0,0.0
54,5,orig1,dest,805,link1,900.0,25.0,0.0
54,5,orig1,dest,810,link1,900.0,50.0,0.0
54,5,orig1,dest,815,link1,900.0,50.0,0.0
54,5,orig1,dest,820,link1,925.0,25.0,5.0
54,5,orig1,dest,825,link1,925.0,25.0,0.0
54,5,orig1,dest,830,link1,925.0,50.0,0.0
54,5,orig1,dest,835,link1,925.0,50.0,0.0
54,5,orig1,dest,840,link1,950.0,25.0,5.0
54,5,orig1,dest,845,link1,950.0,50.0,0.0
54,5,orig1,dest,850,link1,950.0,-1.0,0.0
54,5,orig1,dest,855,link1,1000.0,-1.0,10.0
54,5,orig1,dest,860,link1,1000.0,-1.0,0.0
54,5,orig1,dest,865,link1,1000.0,-1.0,0.0
54,5,orig1,dest,870,link1,1000.0,-1.0,0.0
54,5,orig1,dest,875,link1,1000.0,-1.0,0.0
54,5,orig1,dest,880,link1,1000.0,-1.0,0.0
54,5,orig1,dest,885,link1,1000.0,-1.0,0.0
54,5,orig1,dest,890,link1,1000.0,-1.0,0.0
54,5,orig1,dest,895,link3,0.0,75.0,0.0
54,5,orig1,dest,900,link3,50.0,125.0,10.0
54,5,orig1,dest,905,link3,150.0,125.0,20.0
54,5,orig1,dest,910,link3,250.0,125.0,20.0
54,5,orig1,dest,915,link3,350.0,125.0,20.0
54,5,orig1,dest,920,link3,450.0,125.0,20.0
54,5,orig1,dest,925,link3,550.0,125.0,20.0
54,5,orig1,dest,930,link3,650.0,125.0,20.0
54,5,orig1,dest,935,link3,750.0,125.0,20.0
54,5,orig1,dest,940,link3,850.0,125.0,20.0
54,5,orig1,dest,945,link3,950.0,-1.0,20.0
54,5,orig1,dest,945,trip_end,-1.0,-1.0,-1.0
55,5,orig1,dest,700,link1,0.0,300.0,20.0
55,5,orig1,dest,705,link1,100.0,300.0,20.0
55,5,orig1,dest,710,link1,200.0,300.0,20.0
55,5,orig1,dest,715,link1,300.0,300.0,20.0
55,5,orig1,dest,720,link1,400.0,300.0,20.0
55,5,orig1,dest,725,link1,500.0,300.0,20.0
55,5,orig1,dest,730,link1,600.0,225.0,20.0
55,5,orig1,dest,735,link1,700.0,125.0,20.0
55,5,orig1,dest,740,link1,800.0,50.0,20.0
55,5,orig1,dest,745,link1,800.0,50.0,0.0
55,5,orig1,dest,750,link1,825.0,50.0,5.0
55,5,orig1,dest,755,link1,825.0,50.0,0.0
55,5,orig1,dest,760,link1,850.0,25.0,5.0
55,5,orig1,dest,765,link1,850.0,25.0,0.0
55,5,orig1,dest,770,link1,850.0,25.0,0.0
55,5,orig1,dest,775,link1,850.0,25.0,0.0
55,5,orig1,dest,780,link1,850.0,50.0,0.0
55,5,orig1,dest,785,link1,850.0,50.0,0.0
55,5,orig1,dest,790,link1,875.0,25.0,5.0
55,5,orig1,dest,795,link1,875.0,25.0,0.0
55,5,orig1,dest,800,link1,875.0,25.0,0.0
55,5,orig1,dest,805,link1,875.0,25.0,0.0
55,5,orig1,dest,810,link1,875.0,25.0,0.0
55,5,orig1,dest,815,link1,875.0,50.0,0.0
55,5,orig1,dest,820,link1,875.0,50.0,0.0
55,5,orig1,dest,825,link1,900.0,25.0,5.0
55,5,orig1,dest,830,link1,900.0,25.0,0.0
55,5,orig1,dest,835,link1,900.0,50.0,0.0
55,5,orig1,dest,840,link1,900.0,50.0,0.0
55,5,orig1,dest,845,link1,925.0,25.0,5.0
55,5,orig1,dest,850,link1,925.0,75.0,0.0
55,5,orig1,dest,855,link1,925.0,75.0,0.0
55,5,orig1,dest,860,link1,975.0,25.0,10.0
55,5,orig1,dest,865,link1,975.0,25.0,0.0
55,5,orig1,dest,870,link1,975.0,25.0,0.0
55,5,orig1,dest,875,link1,975.0,25.0,0.0
55,5,orig1,dest,880,link1,975.0,25.0,0.0
55,5,orig1,dest,885,link1,975.0,25.0,0.0
55,5,orig1,dest,890,link1,975.0,25.0,0.0
55,5,orig1,dest,895,link1,975.0,-1.0,0.0
55,5,orig1,dest,900,link1,1000.0,-1.0,5.0
55,5,orig1,dest,905,link1,1000.0,-1.0,0.0
55,5,orig1,dest,910,link1,1000.0,-1.0,0.0
55,5,orig1,dest,915,link1,1000.0,-1.0,0.0
55,5,orig1,dest,920,link1,1000.0,-1.0,0.0
55,5,orig1,dest,925,link3,0.0,50.0,0.0
55,5,orig1,dest,930,link3,25.0,125.0,5.0
55,5,orig1,dest,935,link3,125.0,125.0,20.0
55,5,orig1,dest,940,link3,225.0,125.0,20.0
55,5,orig1,dest,945,link3,325.0,125.0,20.0
55,5,orig1,dest,950,link3,425.0,125.0,20.0
55,5,orig1,dest,955,link3,525.0,125.0,20.0
55,5,orig1,dest,960,link3,625.0,125.0,20.0
55,5,orig1,dest,965,link3,725.0,125.0,20.0
55,5,orig1,dest,970,link3,825.0,125.0,20.0
55,5,orig1,dest,975,link3,925.0,-1.0,20.0
55,5,orig1,dest,975,trip_end,-1.0,-1.0,-1.0
56,5,orig1,dest,715,link1,0.0,400.0,20.0
56,5,orig1,dest,720,link1,100.0,400.0,20.0
56,5,orig1,dest,725,link1,200.0,400.0,20.0
56,5,orig1,dest,730,link1,300.0,400.0,20.0
56,5,orig1,dest,735,link1,400.0,400.0,20.0
56,5,orig1,dest,740,link1,500.0,300.0,20.0
56,5,orig1,dest,745,link1,600.0,225.0,20.0
56,5,orig1,dest,750,link1,700.0,125.0,20.0
56,5,orig1,dest,755,link1,800.0,50.0,20.0
56,5,orig1,dest,760,link1,800.0,50.0,0.0
56,5,orig1,dest,765,link1,825.0,25.0,5.0
56,5,orig1,dest,770,link1,825.0,25.0,0.0
56,5,orig1,dest,775,link1,825.0,25.0,0.0
56,5,orig1,dest,780,link1,825.0,25.0,0.0
56,5,orig1,dest,785,link1,825.0,50.0,0.0
56,5,orig1,dest,790,link1,825.0,50.0,0.0
56,5,orig1,dest,795,link1,850.0,25.0,5.0
56,5,orig1,dest,800,link1,850.0,25.0,0.0
56,5,orig1,dest,805,link1,850.0,25.0,0.0
56,5,orig1,dest,810,link1,850.0,25.0,0.0
56,5,orig1,dest,815,link1,850.0,25.0,0.0
56,5,orig1,dest,820,link1,850.0,50.0,0.0
56,5,orig1,dest,825,link1,850.0,50.0,0.0
56,5,orig1,dest,830,link1,875.0,25.0,5.0
56,5,orig1,dest,835,link1,875.0,25.0,0.0
56,5,orig1,dest,840,link1,875.0,50.0,0.0
56,5,orig1,dest,845,link1,875.0,50.0,0.0
56,5,orig1,dest,850,link1,900.0,25.0,5.0
56,5,orig1,dest,855,link1,900.0,75.0,0.0
56,5,orig1,dest,860,link1,900.0,75.0,0.0
56,5,orig1,dest,865,link1,950.0,25.0,10.0
56,5,orig1,dest,870,link1,950.0,25.0,0.0
56,5,orig1,dest,875,link1,950.0,25.0,0.0
56,5,orig1,dest,880,link1,950.0,25.0,0.0
56,5,orig1,dest,885,link1,950.0,25.0,0.0
56,5,orig1,dest,890,link1,950.0,25.0,0.0
56,5,orig1,dest,895,link1,950.0,50.0,0.0
56,5,orig1,dest,900,link1,950.0,50.0,0.0
56,5,orig1,dest,905,link1,975.0,25.0,5.0
56,5,orig1,dest,910,link1,975.0,25.0,0.0
56,5,orig1,dest,915,link1,975.0,25.0,0.0
56,5,orig1,dest,920,link1,975.0,25.0,0.0
